domain,company,vertical,industry_raw,region,source,list_year
displayr.com,Q Research Software by Displayr,software_saas,Data Visualization,other,g2.com_wayback,2022
qlik.com,Qlik Replicate,devtools,ETL Tools,us,g2.com_wayback,2022
qualified.com,Qualified,software_saas,Live Chat,us,g2.com_wayback,2022
questback.com,Questback,fintech_insurance,Insurance Suites,other,g2.com_wayback,2022
intuit.com,QuickBooks Desktop Enterprise,fintech_insurance,Accounting,us,g2.com_wayback,2022
rasa.io,rasa.io,software_saas,Email Marketing,us,g2.com_wayback,2022
razorpay.com,Razorpay,fintech_insurance,Payment Gateways,,g2.com_wayback,2022
rdstation.com.br,RD Station,software_saas,Marketing Automation,us,g2.com_wayback,2022
reamaze.com,Re:amaze,software_saas,Help Desk,us,g2.com_wayback,2022
recruitee.com,Recruitee,software_saas,Applicant Tracking Systems (ATS),eu,g2.com_wayback,2022
recurly.com,Recurly,fintech_insurance,Subscription Billing,us,g2.com_wayback,2022
redhat.com,Red Hat Ansible Automation Platform,devtools,Continuous Delivery,us,g2.com_wayback,2022
relatient.net,Relatient,health,Patient Engagement,us,g2.com_wayback,2022
goto.com,Rescue,software_saas,Help Desk,us,g2.com_wayback,2022
revenuewell.com,RevenueWell,health,Telemedicine,us,g2.com_wayback,2022
rhinogram.com,Rhinogram,health,Telemedicine,,g2.com_wayback,2022
rippling.com,Rippling,software_saas,Core HR,us,g2.com_wayback,2022
rivery.io,Rivery,devtools,ETL Tools,us,g2.com_wayback,2022
robly.com,Robly,software_saas,Email Marketing,us,g2.com_wayback,2022
rocketlane.com,Rocketlane,software_saas,Project Management,us,g2.com_wayback,2022
rollbar.com,Rollbar,devtools,Application Performance Monitoring (APM),us,g2.com_wayback,2022
rollworks.com,RollWorks Account-Based Platform,health,Patient Engagement,,g2.com_wayback,2022
runrun.it,Runrun.it,software_saas,Project Management,other,g2.com_wayback,2022
saasoptics.com,"SaaSOptics, Becoming Maxio",fintech_insurance,Subscription Billing,us,g2.com_wayback,2022
sage.com,Sage 50cloud Accounting,fintech_insurance,Accounting,other,g2.com_wayback,2022
sailpoint.com,SailPoint,software_saas,Identity and Access Management (IAM),us,g2.com_wayback,2022
salesflare.com,Salesflare,software_saas,CRM,eu,g2.com_wayback,2022
saleshood.com,SalesHood,software_saas,Project Management,us,g2.com_wayback,2022
samcart.com,SamCart,ecommerce_retail,E-Commerce Platforms,us,g2.com_wayback,2022
sana-commerce.com,Sana Commerce Cloud,ecommerce_retail,E-Commerce Platforms,eu,g2.com_wayback,2022
sap.com,SAP Business ByDesign,fintech_insurance,Accounting,eu,g2.com_wayback,2022
sapstore.com,SAP Business One,fintech_insurance,Accounting,eu,g2.com_wayback,2022
schoology.com,Schoology,software_saas,Data Visualization,us,g2.com_wayback,2022
scoro.com,Scoro,software_saas,Project Management,other,g2.com_wayback,2022
scoutapm.com,Scout APM,devtools,Application Performance Monitoring (APM),us,g2.com_wayback,2022
scribus.net,Scribus,fintech_insurance,Payment Gateways,,g2.com_wayback,2022
scriptpro.com,ScriptPro Telepharmacy,health,Telemedicine,us,g2.com_wayback,2022
secureauth.com,SecureAuth Identity Platform,software_saas,Identity and Access Management (IAM),us,g2.com_wayback,2022
semaphoreci.com,Semaphore,devtools,Continuous Integration,other,g2.com_wayback,2022
sendinblue.com,Sendinblue,software_saas,Marketing Automation,eu,g2.com_wayback,2022
sendowl.com,SendOwl,ecommerce_retail,E-Commerce Platforms,,g2.com_wayback,2022
sendpulse.com,SendPulse,software_saas,Email Marketing,us,g2.com_wayback,2022
sentinelone.com,SentinelOne Singularity,software_saas,Endpoint Protection Suites,us,g2.com_wayback,2022
document360.io,Serverless360,devtools,Application Performance Monitoring (APM),other,g2.com_wayback,2022
shopify.com,Shopify,ecommerce_retail,E-Commerce Platforms,,g2.com_wayback,2022
en.shopware.com,Shopware,ecommerce_retail,E-Commerce Platforms,eu,g2.com_wayback,2022
shopwired.co.uk,ShopWired,ecommerce_retail,E-Commerce Platforms,,g2.com_wayback,2022
showbie.com,Showbie,edtech,Learning Management System (LMS),other,g2.com_wayback,2021
showpad.com,Showpad Coach,software_saas,Project Management,eu,g2.com_wayback,2022
silverfort.io,Silverfort,software_saas,Identity and Access Management (IAM),other,g2.com_wayback,2022
simplepractice.com,SimplePractice,health,Telemedicine,us,g2.com_wayback,2022
singular.net,Singular,devtools,ETL Tools,,g2.com_wayback,2022
skyprep.com,SkyPrep,edtech,Course Authoring,other,g2.com_wayback,2022
devart.com,Skyvia,devtools,ETL Tools,eu,g2.com_wayback,2022
smartrecruiters.com,SmartRecruiters,software_saas,Applicant Tracking Systems (ATS),us,g2.com_wayback,2022
smartsheet.com,Smartsheet,software_saas,Project Management,us,g2.com_wayback,2022
snov.io,Snovio,software_saas,Email Marketing,other,g2.com_wayback,2022
swellcx.com,Swell,fintech_insurance,Accounting,us,g2.com_wayback,2022
solarwinds.com,SolarWinds Server & Application Monitor,devtools,Application Performance Monitoring (APM),us,g2.com_wayback,2022
solutionreach.com,Solutionreach,health,Patient Engagement,us,g2.com_wayback,2022
sophos.com,Sophos Intercept X: Next-Gen Endpoint,software_saas,Endpoint Protection Suites,other,g2.com_wayback,2022
splunk.com,Splunk APM,devtools,Application Performance Monitoring (APM),us,g2.com_wayback,2022
spreedly.com,Spreedly,fintech_insurance,Payment Gateways,,g2.com_wayback,2022
sprinklr.com,Sprinklr Modern Care,software_saas,Help Desk,us,g2.com_wayback,2022
sprucehealth.com,Spruce,health,Telemedicine,,g2.com_wayback,2022
squareup.com,Square E-Commerce (formerly Weebly),ecommerce_retail,E-Commerce Platforms,us,g2.com_wayback,2022
stampli.com,Stampli,fintech_insurance,Billing,,g2.com_wayback,2022
stripe.com,Stripe Billing,fintech_insurance,Subscription Billing,us,g2.com_wayback,2022
strongdm.com,strongDM,software_saas,Identity and Access Management (IAM),,g2.com_wayback,2022
sumologic.com,Sumo Logic,devtools,Application Performance Monitoring (APM),us,g2.com_wayback,2022
supermetrics.com,Supermetrics,devtools,ETL Tools,,g2.com_wayback,2022
surepayroll.com,SurePayroll,software_saas,Payroll,us,g2.com_wayback,2022
swit.io,Swit,software_saas,Project Management,,g2.com_wayback,2022
broadcom.com,Symantec End-user Endpoint Security,software_saas,Endpoint Protection Suites,us,g2.com_wayback,2022
us.syspro.com,SYSPRO,fintech_insurance,Accounting,us,g2.com_wayback,2022
talend.com,Talend Cloud Data Integration,devtools,ETL Tools,us,g2.com_wayback,2022
epignosishq.com,TalentLMS,software_saas,Data Visualization,,g2.com_wayback,2022
talkdesk.com,Talkdesk,software_saas,Live Chat,us,g2.com_wayback,2022
tallysolutions.com,TallyPrime,fintech_insurance,Billing,,g2.com_wayback,2022
tawk.to,tawk.to,software_saas,Live Chat,other,g2.com_wayback,2022
jetbrains.com,TeamCity,devtools,Continuous Integration,eu,g2.com_wayback,2022
teamgantt.com,TeamGantt,software_saas,Project Management,us,g2.com_wayback,2022
teamsupport.com,TeamSupport,software_saas,Help Desk,us,g2.com_wayback,2022
teamviewer.com,TeamViewer,software_saas,Core HR,eu,g2.com_wayback,2022
teamwork.com,Teamwork,software_saas,Project Management,eu,g2.com_wayback,2022
teladoc.com,Teladoc,health,Telemedicine,us,g2.com_wayback,2022
terminus.com,Terminus ABM Platform,health,Patient Engagement,us,g2.com_wayback,2022
thalesesecurity.com,Thales SafeNet Trusted Access,software_saas,Identity and Access Management (IAM),,g2.com_wayback,2022
software.theranow.com,TheraNow,health,Telemedicine,,g2.com_wayback,2022
threatlocker.com,ThreatLocker,software_saas,Endpoint Protection Suites,,g2.com_wayback,2022
thryv.com,Thryv,software_saas,CRM,us,g2.com_wayback,2022
tidio.com,Tidio,software_saas,Live Chat,eu,g2.com_wayback,2022
tipalti.com,Tipalti,fintech_insurance,Billing,us,g2.com_wayback,2022
esotech.com,TLDCRM,fintech_insurance,Insurance Agency Management,us,g2.com_wayback,2022
toph.at,Top Hat,edtech,Course Authoring,other,g2.com_wayback,2022
tovutilms.com,Tovuti LMS,edtech,Learning Management System (LMS),,g2.com_wayback,2021
travis-ci.com,Travis CI,devtools,Continuous Integration,eu,g2.com_wayback,2022
tray.io,Tray.io,devtools,ETL Tools,us,g2.com_wayback,2022
trendmicro.com,Trend Micro Apex One,software_saas,Endpoint Protection Suites,other,g2.com_wayback,2022
tridenstechnology.com,Tridens Monetization,fintech_insurance,Subscription Billing,eu,g2.com_wayback,2022
trifacta.com,Trifacta,devtools,ETL Tools,us,g2.com_wayback,2022
trinet.com,TriNet,software_saas,Core HR,us,g2.com_wayback,2022
tsys.com,TSYS,fintech_insurance,Payment Gateways,,g2.com_wayback,2022
twilio.com,Twilio SendGrid Email Marketing Campaigns,software_saas,Email Marketing,us,g2.com_wayback,2022
ujet.co,UJET,software_saas,Live Chat,us,g2.com_wayback,2022
ukg.com,UKG Pro,software_saas,Core HR,us,g2.com_wayback,2022
unanet.com,Unanet GovCon,fintech_insurance,Accounting,us,g2.com_wayback,2022
updox.com,Updox,health,Telemedicine,,g2.com_wayback,2022
userlike.com,Userlike,software_saas,Live Chat,eu,g2.com_wayback,2022
usertesting.com,UserTesting,fintech_insurance,Accounting,us,g2.com_wayback,2022
vbout.com,VBOUT,software_saas,Marketing Automation,us,g2.com_wayback,2022
veeam.com,Veeam ONE,devtools,Application Performance Monitoring (APM),us,g2.com_wayback,2022
vendasta.com,Vendasta,software_saas,CRM,other,g2.com_wayback,2022
verloop.io,Verloop.io,software_saas,Live Chat,other,g2.com_wayback,2022
vidgrid.com,VidGrid,edtech,Course Authoring,,g2.com_wayback,2022
vipre.com,VIPRE Endpoint Security for Business,software_saas,Endpoint Protection Suites,us,g2.com_wayback,2022
visme.co,Visme,software_saas,Data Visualization,us,g2.com_wayback,2022
realvnc.com,VNC Connect,software_saas,Core HR,other,g2.com_wayback,2022
vmware.com,vRealize Automation,devtools,Continuous Integration,us,g2.com_wayback,2022
waveapps.com,Wave,fintech_insurance,Billing,other,g2.com_wayback,2022
getweave.com,Weave,health,Patient Engagement,us,g2.com_wayback,2022
webengage.com,WebEngage,software_saas,Marketing Automation,other,g2.com_wayback,2022
webroot.com,Webroot Business Endpoint Protection,software_saas,Endpoint Protection Suites,us,g2.com_wayback,2022
wellapp.com,WELL,health,Patient Engagement,us,g2.com_wayback,2022
jpmorganchase.com,WePay,fintech_insurance,Payment Gateways,us,g2.com_wayback,2022
whatagraph.com,Whatagraph,software_saas,Data Visualization,eu,g2.com_wayback,2022
where.by,Whereby,health,Telemedicine,other,g2.com_wayback,2022
wiziq.com,WizIQ,edtech,Learning Management System (LMS),other,g2.com_wayback,2021
automattic.com,WooCommerce,ecommerce_retail,E-Commerce Platforms,us,g2.com_wayback,2022
workable.com,Workable,software_saas,Payroll,,g2.com_wayback,2022
workato.com,Workato,devtools,ETL Tools,,g2.com_wayback,2022
workday.com,Workday Financial Management,fintech_insurance,Billing,us,g2.com_wayback,2022
wrike.com,Wrike,software_saas,CRM,,g2.com_wayback,2022
wso2.com,WSO2 Identity Server,software_saas,Identity and Access Management (IAM),us,g2.com_wayback,2022
wunderkind.co,Wunderkind,software_saas,Email Marketing,us,g2.com_wayback,2022
xero.com,Xero,fintech_insurance,Accounting,other,g2.com_wayback,2022
xtremepush.com,Xtremepush,software_saas,Email Marketing,eu,g2.com_wayback,2022
zendesk.com,Zendesk Sell,software_saas,CRM,us,g2.com_wayback,2022
zenefits.com,Zenefits,software_saas,Core HR,us,g2.com_wayback,2022
zipbooks.com,ZipBooks,fintech_insurance,Billing,us,g2.com_wayback,2022
zoho.com,Zoho Books,fintech_insurance,Billing,us,g2.com_wayback,2022
zohocorp.com,Zoho Checkout,fintech_insurance,Payment Gateways,us,g2.com_wayback,2022
zoho.to,Zoho Recruit,software_saas,Applicant Tracking Systems (ATS),us,g2.com_wayback,2022
zoom.com,Zoom,software_saas,Data Visualization,us,g2.com_wayback,2022
zoominfo.com,ZoomInfo SalesOS,health,Patient Engagement,us,g2.com_wayback,2022
zuora.com,Zuora Billing,fintech_insurance,Subscription Billing,,g2.com_wayback,2022
