domain,company,vertical,industry_raw,region,source,list_year
goodcall.eu,GoodCall,services_other,Support Services,eu,ft1000_wayback:20230425220624,2020
basemark.com,Basemark,software_saas,Technology,eu,ft1000_wayback:20230425220624,2020
synapsy.events,Synapsy,services_other,Advertising,eu,ft1000_wayback:20230425220624,2020
edubroker.pl,Edubroker,edtech,Education,eu,ft1000_wayback:20230425220624,2020
omniatechnologiesgroup.com,Omnia Group,services_other,Advertising,eu,ft1000_wayback:20230425220624,2020
mcconseil.eu,MC Conseil,services_other,Management Consulting,eu,ft1000_wayback:20230425220624,2020
younited.com,Younited Credit,fintech_insurance,Financial Services,eu,ft1000_wayback:20230425220624,2020
readly.com,Readly International,services_other,Media,eu,ft1000_wayback:20230425220624,2020
dermaroller.com,Dermaroller,health,Health,eu,ft1000_wayback:20230425220624,2020
currencycloud.com,The Currency Cloud Group,fintech_insurance,Fintech,uk,ft1000_wayback:20230425220624,2020
dcmn.com,DCMN,services_other,Advertising,eu,ft1000_wayback:20230425220624,2020
willie-beamen.com,WILLIE BEAMEN,services_other,Media,eu,ft1000_wayback:20230425220624,2020
fekra-group.com,Fekra Consulting,services_other,Support Services,eu,ft1000_wayback:20230425220624,2020
emarkanalytics.com,Emark,software_saas,Technology,eu,ft1000_wayback:20230425220624,2020
drinkprime.com,IS Prime,fintech_insurance,Financial Services,uk,ft1000_wayback:20230425220624,2020
novastar.tech,Novastar,software_saas,Technology,eu,ft1000_wayback:20230425220624,2020
hedgehoglab.com,hedgehog lab,software_saas,Technology,uk,ft1000_wayback:20230425220624,2020
thiga.co,Thiga,services_other,Management Consulting,eu,ft1000_wayback:20230425220624,2020
gomspace.com,GomSpace Group,software_saas,Technology,eu,ft1000_wayback:20230425220624,2020
signorprestito.it,Signor Prestito,fintech_insurance,Financial Services,eu,ft1000_wayback:20230425220624,2020
fincite.de,Fincite,software_saas,Technology,eu,ft1000_wayback:20230425220624,2020
anoru.es,Cerámicas Anoru,ecommerce_retail,Retail,eu,ft1000_wayback:20230425220624,2020
verxo.it,Verxo,devtools,Cyber Security,eu,ft1000_wayback:20230425220624,2020
jutta.fi,Jutta Product,ecommerce_retail,Fashion,eu,ft1000_wayback:20230425220624,2020
doit-solutions.de,doIT solutions,software_saas,Technology,eu,ft1000_wayback:20230425220624,2020
bridgespecialtygroup.com,Bridge Insurance Broker,fintech_insurance,Insurance,eu,ft1000_wayback:20230425220624,2020
future-marketing.co.uk,Future Marketing,services_other,Sales & Marketing,eu,ft1000_wayback:20230425220624,2020
quicklink.tv,Quicklink Solutions,software_saas,Technology,eu,ft1000_wayback:20230425220624,2020
starred.com,Starred,software_saas,Technology,eu,ft1000_wayback:20230425220624,2020
beeksgroup.com,Beeks Financial Cloud Group,fintech_insurance,Fintech,uk,ft1000_wayback:20230425220624,2020
ensek.com,Ensek,software_saas,Technology,uk,ft1000_wayback:20230425220624,2020
team17.com,Team17 Group,software_saas,Games industry,uk,ft1000_wayback:20230425220624,2020
innovasoft.org,Innovasoft,services_other,Support Services,eu,ft1000_wayback:20230425220624,2020
picodi.com,Picodi.com,ecommerce_retail,Ecommerce,eu,ft1000_wayback:20230425220624,2020
creative-cables.com,Creative-Cables,ecommerce_retail,Retail,eu,ft1000_wayback:20230425220624,2020
motork.ai,Motork,services_other,Sales & Marketing,uk,ft1000_wayback:20230425220624,2020
thinkout.io,thinkout IT,software_saas,Technology,eu,ft1000_wayback:20230425220624,2020
universum.ro,Universum Events,services_other,Support Services,eu,ft1000_wayback:20230425220624,2020
flexstructures.com,fleXstructures,software_saas,Technology,eu,ft1000_wayback:20230425220624,2020
akademie-sport-gesundheit.de,Akademie für Sport und Gesundheit,health,Health,eu,ft1000_wayback:20230425220624,2020
oikaoika.fr,OIKA OIKA,ecommerce_retail,Retail,eu,ft1000_wayback:20230425220624,2020
astech.es,Astech Food Machinery,software_saas,Technology,eu,ft1000_wayback:20230425220624,2020
agorize.com,Agorize,software_saas,Technology,eu,ft1000_wayback:20230425220624,2020
celerity-uk.com,Celerity,software_saas,Technology,uk,ft1000_wayback:20230425220624,2020
tvsquared.com,TVSquared,software_saas,Technology,uk,ft1000_wayback:20230425220624,2020
euclidesrl.eu,Euclide,services_other,Management Consulting,eu,ft1000_wayback:20230425220624,2020
consorziostabileappaltitalia.com,Consorzio Stabile Ambientemilia,services_other,Support Services,eu,ft1000_wayback:20230425220624,2020
4-most.co.uk,4most Group Holdings,fintech_insurance,Insurance,uk,ft1000_wayback:20230425220624,2020
iso-recruiting-consultants.com,ISO Recruiting Consultants,services_other,Support Services,eu,ft1000_wayback:20230425220624,2020
comunitelia.com,Comunitelia Comunicaciones,services_other,Telecoms,eu,ft1000_wayback:20230425220624,2020
pcfgroup.com,PCF Group,software_saas,Games industry,eu,ft1000_wayback:20230425220624,2020
elettronsea.it,Elettronsea SocCoop,software_saas,Technology,eu,ft1000_wayback:20230425220624,2020
kaizen-solutions.net,KAIZEN SOLUTIONS,services_other,Management Consulting,eu,ft1000_wayback:20230425220624,2020
blueorangegames.com,Blue Orange,software_saas,Games industry,eu,ft1000_wayback:20230425220624,2020
movetia.ch,Movetia Digital,fintech_insurance,Fintech,eu,ft1000_wayback:20230425220624,2020
liberis.com,Liberis,fintech_insurance,Fintech,uk,ft1000_wayback:20230425220624,2020
wma.agency,Weller Media Agency (WMA),services_other,Sales & Marketing,uk,ft1000_wayback:20230425220624,2020
barbanqueting.com,Bar Banqueting,services_other,Support Services,eu,ft1000_wayback:20230425220624,2020
ableneo.com,Ableneo,software_saas,Technology,eu,ft1000_wayback:20230425220624,2020
caffeina.com,Caffeina,services_other,Advertising,eu,ft1000_wayback:20230425220624,2020
grupatense.pl,Grupa TENSE,services_other,Advertising,eu,ft1000_wayback:20230425220624,2020
lventuregroup.com,Lventure Group,fintech_insurance,Financial Services,eu,ft1000_wayback:20230425220624,2020
berexia.com,Berexia,services_other,Management Consulting,eu,ft1000_wayback:20230425220624,2020
veritreff.de,VeriTreff,services_other,Support Services,eu,ft1000_wayback:20230425220624,2020
bidtheatre.com,Bidtheatre,software_saas,Technology,eu,ft1000_wayback:20230425220624,2020
ticketer.com,Corvia (Ticketer),software_saas,Technology,uk,ft1000_wayback:20230425220624,2020
nuiteq.com,Nuiteq,software_saas,Technology,eu,ft1000_wayback:20230425220624,2020
hifuturegroup.com,HiFuture,software_saas,Technology,eu,ft1000_wayback:20230425220624,2020
hajoona.com,hajoona,health,Health,eu,ft1000_wayback:20230425220624,2020
11bitstudios.com,11 bit studios,software_saas,Games industry,eu,ft1000_wayback:20230425220624,2020
esosphera.com,Esosphera,software_saas,Technology,eu,ft1000_wayback:20230425220624,2020
sassijunior.com,Sassi Editore,services_other,Media,eu,ft1000_wayback:20230425220624,2020
hostersi.com,Hostersi,software_saas,Technology,eu,ft1000_wayback:20230425220624,2020
osmii.com,Osmii,services_other,Support Services,uk,ft1000_wayback:20230425220624,2020
transcurebioservices.com,TransCure bioServices,health,Pharmaceuticals,eu,ft1000_wayback:20230425220624,2020
optogama.com,Optogama,software_saas,Technology,eu,ft1000_wayback:20230425220624,2020
justpark.com,JustPark Parking,software_saas,Technology,uk,ft1000_wayback:20230425220624,2020
potec.biz,PoTec Vertriebs,ecommerce_retail,Ecommerce,eu,ft1000_wayback:20230425220624,2020
selenium-medical.com,Selenium Médical,health,Healh,eu,ft1000_wayback:20230425220624,2020
lamaison-carreauconcept.com,Carreau Concept,ecommerce_retail,Retail,eu,ft1000_wayback:20230425220624,2020
rumba.com.ar,Rumba,ecommerce_retail,Retail,eu,ft1000_wayback:20230425220624,2020
ecomedicaonline.it,Ecomedica,health,Health,eu,ft1000_wayback:20230425220624,2020
mountstreet.com,Mount Street Group,fintech_insurance,Financial Services,uk,ft1000_wayback:20230425220624,2020
elettrotlc.it,Elettro TLC,services_other,Telecoms,eu,ft1000_wayback:20230425220624,2020
iscleanair.com,IS Clean Air Italia,software_saas,Technology,eu,ft1000_wayback:20230425220624,2020
strong-group.co.uk,Strong Recruitment Group,services_other,Support Services,uk,ft1000_wayback:20230425220624,2020
treasury-management.com,Treasury Intelligences Solutions,services_other,Support Services,eu,ft1000_wayback:20230425220624,2020
symphony-solutions.com,Symphony Solutions,software_saas,Technology,eu,ft1000_wayback:20230425220624,2020
mazemap.com,MazeMap,software_saas,Technology,eu,ft1000_wayback:20230425220624,2020
ellemoda.org,Ellemoda,ecommerce_retail,Ecommerce,eu,ft1000_wayback:20230425220624,2020
genoke.com,GENOKE Trading,services_other,Sales & Marketing,eu,ft1000_wayback:20230425220624,2020
clone-media.co.uk,Clone Media Technology,services_other,Sales & Marketing,uk,ft1000_wayback:20230425220624,2020
juradirekt.com,JURA DIREKT,software_saas,Technology,eu,ft1000_wayback:20230425220624,2020
sealmedia.us,seal Media,software_saas,Technology,eu,ft1000_wayback:20230425220624,2020
177mortgages.com,One 77 Mortgages,fintech_insurance,Financial Services,uk,ft1000_wayback:20230425220624,2020
capitalcomevents.com,Capitalcom Events,services_other,Media,eu,ft1000_wayback:20230425220624,2020
agon-systems.com,Agon Systems,services_other,Support Services,uk,ft1000_wayback:20230425220624,2020
impaxam.com,Impax Asset Management,fintech_insurance,Financial Services,uk,ft1000_wayback:20230425220624,2020
euronics.de,EURONICS XXL Mösker,ecommerce_retail,Retail,eu,ft1000_wayback:20230425220624,2020
hairgallerystore.com,Hair Gallery Store,ecommerce_retail,Ecommerce,eu,ft1000_wayback:20230425220624,2020
finanzchef24.de,Finanzchef24,fintech_insurance,Financial Services,eu,ft1000_wayback:20230425220624,2020
stadtkiosk-frilling.de,Stadtkiosk Julius Frilling,ecommerce_retail,Retail,eu,ft1000_wayback:20230425220624,2020
tailoradio.it,Tailoradio,software_saas,Technology,eu,ft1000_wayback:20230425220624,2020
passionforpeople.de,Passion for People,services_other,Support Services,eu,ft1000_wayback:20230425220624,2020
inframet.com,INFRAMET,services_other,Telecoms,eu,ft1000_wayback:20230425220624,2020
riccardo-zigarette.de,Riccardo Retail,ecommerce_retail,Retail,eu,ft1000_wayback:20230425220624,2020
lca-distribution.com,LCA DISTRIBUTION,ecommerce_retail,Retail,eu,ft1000_wayback:20230425220624,2020
mifarma.eu,Mifarma Tienda Online,ecommerce_retail,Ecommerce,eu,ft1000_wayback:20230425220624,2020
nexus-ehealth.com,NEXUS Netsoft Group,software_saas,Technology,eu,ft1000_wayback:20230425220624,2020
rankingcoach.com,rankingCoach,services_other,Sales & Marketing,eu,ft1000_wayback:20230425220624,2020
canadianschool.it,Canadian School Of Milan,edtech,Education,eu,ft1000_wayback:20230425220624,2020
plimsollproductions.com,Plimsoll Productions,services_other,Media,uk,ft1000_wayback:20230425220624,2020
scaliagroup.com,Scalia Group,ecommerce_retail,Retail,eu,ft1000_wayback:20230425220624,2020
releasefinans.se,Umeå Release Finans,fintech_insurance,Financial Services,eu,ft1000_wayback:20230425220624,2020
prios-personal.de,Prios Personal,services_other,Support Services,eu,ft1000_wayback:20230425220624,2020
biophorum.com,Biophorum Operations Group,health,Pharmaceuticals,uk,ft1000_wayback:20230425220624,2020
naava.io,Naava Group,health,Health,eu,ft1000_wayback:20230425220624,2020
adzuna.com,Adzuna,software_saas,Technology,uk,ft1000_wayback:20230425220624,2020
grizzlymarketing.com,Grizzly New Marketing,services_other,Sales & Marketing,eu,ft1000_wayback:20230425220624,2020
cooperativairis.org,Iris Soc. Cooperativa Sociale,services_other,Support Services,eu,ft1000_wayback:20230425220624,2020
utopialab.it,Utopia Lab,services_other,Management Consulting,eu,ft1000_wayback:20230425220624,2020
lepanierbags.com,Le Panier,ecommerce_retail,Fashion,eu,ft1000_wayback:20230425220624,2020
flexilivre.com,FlexiLivre,services_other,Media,eu,ft1000_wayback:20230425220624,2020
primeglobalpeople.com,Prime Global Medical Communications,health,Pharmaceuticals,uk,ft1000_wayback:20230425220624,2020
just-eat.co.uk,Just Eat,ecommerce_retail,Ecommerce,uk,ft1000_wayback:20230425220624,2020
internetrepublica.com,Internet República,services_other,Sales & Marketing,eu,ft1000_wayback:20230425220624,2020
crownagentsbank.com,Crown Agents Bank,fintech_insurance,Fintech,uk,ft1000_wayback:20230425220624,2020
futuremind.com,Future Mind,software_saas,Technology,eu,ft1000_wayback:20230425220624,2020
aptitudesoftware.com,Aptitude Software Group,software_saas,Technology,uk,ft1000_wayback:20230425220624,2020
wearskypro.com,Abotoa (SKYPRO),ecommerce_retail,Fashion,eu,ft1000_wayback:20230425220624,2020
kimbleonline.com,Kimble Applications,software_saas,Technology,uk,ft1000_wayback:20230425220624,2020
tannico.com,Tannico Wineplatform,ecommerce_retail,Ecommerce,eu,ft1000_wayback:20230425220624,2020
acanthe-conseil.com,ACANTHE CONSEIL,services_other,Support Services,eu,ft1000_wayback:20230425220624,2020
asw-bike.de,RSM-Bike,ecommerce_retail,Ecommerce,eu,ft1000_wayback:20230425220624,2020
autostoresystem.com,Autostore,software_saas,Technology,eu,ft1000_wayback:20230425220624,2020
cloudfmgroup.com,Cloudfm Integrated Services,services_other,Support Services,uk,ft1000_wayback:20230425220624,2020
compositesone.com,Des Composites,services_other,Support Services,eu,ft1000_wayback:20230425220624,2020
smartadserver.com,Smart AdServer,software_saas,Technology,eu,ft1000_wayback:20230425220624,2020
bitgrip.com,bitgrip,software_saas,Technology,eu,ft1000_wayback:20230425220624,2020
placetobemedia.com,Place to Be Media,services_other,Media,eu,ft1000_wayback:20230425220624,2020
ioon.es,ioon Technologies,software_saas,Technology,eu,ft1000_wayback:20230425220624,2020
groupe-quintesens.fr,GROUPE QUINTÉSENS,fintech_insurance,Financial Services,eu,ft1000_wayback:20230425220624,2020
softech.ro,Softech,software_saas,Technology,eu,ft1000_wayback:20230425220624,2020
riversleasing.com,Rivers Finance Group,fintech_insurance,Financial Services,uk,ft1000_wayback:20230425220624,2020
brightblue.org.uk,Brightblue Consulting,software_saas,Technology,uk,ft1000_wayback:20230425220624,2020
masonadvisory.com,Mason Advisory,services_other,Management Consulting,uk,ft1000_wayback:20230425220624,2020
therichmondgroup.co.uk,Richmond Group,fintech_insurance,Financial Services,uk,ft1000_wayback:20230425220624,2020
adnpfoundation.org,ADNP,services_other,Support Services,eu,ft1000_wayback:20230425220624,2020
heyconnect.de,heyconnect,ecommerce_retail,Ecommerce,eu,ft1000_wayback:20230425220624,2020
vemacoop.com,Ve. Ma. Soc. Coop. Di Servizi,services_other,Advertising,eu,ft1000_wayback:20230425220624,2020
garaude.com,Garaude,ecommerce_retail,Retail,eu,ft1000_wayback:20230425220624,2020
eyespecs.com,EyeSpec,software_saas,Technology,eu,ft1000_wayback:20230425220624,2020
timessquarenyc.org,Time Square,ecommerce_retail,Fashion,eu,ft1000_wayback:20230425220624,2020
siteimprove.com,Siteimprove,software_saas,Technology,eu,ft1000_wayback:20230425220624,2020
plastore.it,Plastore,ecommerce_retail,Retail,eu,ft1000_wayback:20230425220624,2020
kerris.pl,KERRIS Group,services_other,Advertising,eu,ft1000_wayback:20230425220624,2020
terreetlac.com,Terre et Lac Conseil,services_other,Management Consulting,eu,ft1000_wayback:20230425220624,2020
hexawin.fr,HEXAWIN,software_saas,Technology,eu,ft1000_wayback:20230425220624,2020
hartfordcare.co.uk,Hartford Care Group,health,Health,uk,ft1000_wayback:20230425220624,2020
wetech-alliance.com,We Tech,software_saas,Technology,eu,ft1000_wayback:20230425220624,2020
geo-sat.com,GEOSAT,services_other,Support Services,eu,ft1000_wayback:20230425220624,2020
redshift.global,Redshift Consulting,devtools,Cyber Security,eu,ft1000_wayback:20230425220624,2020
communicate.technology,Communicate Technology,software_saas,Technology,uk,ft1000_wayback:20230425220624,2020
explicatis.com,Explicatis,software_saas,Technology,eu,ft1000_wayback:20230425220624,2020
spsistemi.net,Soluzioni Prodotti Sistemi,software_saas,Technology,eu,ft1000_wayback:20230425220624,2020
aktivpersonalservice.de,ANT Personalservice,services_other,Support Services,eu,ft1000_wayback:20230425220624,2020
sellsy.com,Sellsy,software_saas,Technology,eu,ft1000_wayback:20230425220624,2020
sacee.it,Sacee,services_other,Support Services,eu,ft1000_wayback:20230425220624,2020
icom.museum,iCom,services_other,Telecoms,eu,ft1000_wayback:20230425220624,2020
gevekom.com,gevekom,services_other,Support Services,eu,ft1000_wayback:20230425220624,2020
zebra.cz,ZEBRA SYSTEMS,devtools,Cyber Security,eu,ft1000_wayback:20230425220624,2020
salute.gov.it,Società E Salute,health,Health,eu,ft1000_wayback:20230425220624,2020
technoworld.com,Technoworld,software_saas,Technology,uk,ft1000_wayback:20230425220624,2020
cloture-ares.fr,Clôture ARES,ecommerce_retail,Retail,eu,ft1000_wayback:20230425220624,2020
next-consult.com,Next Consult,services_other,Management Consulting,eu,ft1000_wayback:20230425220624,2020
industrieleasing.eu,Industrieleasing Deutschland,fintech_insurance,Financial Services,eu,ft1000_wayback:20230425220624,2020
utelize.co.uk,Utelize Communications,services_other,Telecoms,uk,ft1000_wayback:20230425220624,2020
zac-personalservice.de,ZAC Personalservice,services_other,Support Services,eu,ft1000_wayback:20230425220624,2020
portswigger.net,PortSwigger,devtools,Cyber Security,uk,ft1000_wayback:20230425220624,2020
phinc-group.com,PhinC Development,health,Pharmaceuticals,eu,ft1000_wayback:20230425220624,2020
luxonled.eu,Luxon,software_saas,Technology,eu,ft1000_wayback:20230425220624,2020
musterknaben-eg.de,Musterknaben,services_other,Support Services,eu,ft1000_wayback:20230425220624,2020
bambinomio.co.uk,Bambino Mio,ecommerce_retail,Retail,uk,ft1000_wayback:20230425220624,2020
groupesgp.fr,GROUPE SGP,services_other,Support Services,eu,ft1000_wayback:20230425220624,2020
materia1a.it,Materia Prima,services_other,Support Services,eu,ft1000_wayback:20230425220624,2020
ebury.com,Ebury Partners UK,fintech_insurance,Fintech,uk,ft1000_wayback:20230425220624,2020
vo2-group.com,VO2 Group,services_other,Management Consulting,eu,ft1000_wayback:20230425220624,2020
buyingpeers.com,BuyingPeers,services_other,Support Services,eu,ft1000_wayback:20230425220624,2020
strategicmp.it,Strategic Management Partners,services_other,Management Consulting,eu,ft1000_wayback:20230425220624,2020
sidn.es,Sistemas Informáticos de Negocio (SIDN),services_other,Advertising,eu,ft1000_wayback:20230425220624,2020
blaudirekt.pl,blau direkt,fintech_insurance,Financial Services,eu,ft1000_wayback:20230425220624,2020
slovakiaring.sk,2 Ring,software_saas,Technology,eu,ft1000_wayback:20230425220624,2020
teaminside.fr,TEAMINSIDE GROUP,services_other,Support Services,eu,ft1000_wayback:20230425220624,2020
fioulreduc.com,FioulReduc,ecommerce_retail,Retail,eu,ft1000_wayback:20230425220624,2020
zoomici.fr,ZOOMICI,ecommerce_retail,Retail,eu,ft1000_wayback:20230425220624,2020
armapartners.com,Arma Partners,fintech_insurance,Financial Services,uk,ft1000_wayback:20230425220624,2020
adarma.com,Adarma,software_saas,Technology,uk,ft1000_wayback:20230425220624,2020
deepersonar.com,Deeper,software_saas,Technology,eu,ft1000_wayback:20230425220624,2020
stradeeambiente.it,Consorzio Italiano Strade E Ambiente,services_other,Support Services,eu,ft1000_wayback:20230425220624,2020
