domain,company,vertical,industry_raw,region,source,list_year
freedomhcs.com,Freedom Healthcare Staffing,health,Health Services,us,inc.com_api_i5list,2019
freedomrealestate.biz,Freedom Real Estate & Capital,services_other,Real Estate,us,inc.com_api_i5list,2019
freedomssi.com,Freedom Specialty Services,services_other,Business Products & Services,us,inc.com_api_i5list,2019
freeitdata.com,Freeit Data Solutions,services_other,IT Services,us,inc.com_api_i5list,2019
freightmanagementteam.com,FREIGHT MANAGEMENT TEAM,services_other,Logistics & Transportation,us,inc.com_api_i5list,2019
freightright.com,Freight Right Global Logistics,services_other,Logistics & Transportation,us,inc.com_api_i5list,2019
freightwisellc.com,FREIGHTWISE,services_other,Logistics & Transportation,us,inc.com_api_i5list,2019
freshconceptsinc.com,Fresh Concepts,ecommerce_retail,Food & Beverage,us,inc.com_api_i5list,2019
freshconsulting.com,Fresh Consulting,services_other,Business Products & Services,us,inc.com_api_i5list,2019
freshprints.com,Fresh Prints,ecommerce_retail,Retail,us,inc.com_api_i5list,2019
freshtechnology.com,Fresh Technology,software_saas,Software,us,inc.com_api_i5list,2019
freshtri.com,Fresh Tri,health,Health Services,us,inc.com_api_i5list,2019
frictionlesssolutions.com,Frictionless Solutions,health,Health Services,us,inc.com_api_i5list,2019
friendlyhomeservice.com,Friendly Plumber,services_other,Construction,us,inc.com_api_i5list,2019
frontier-gear.com,Frontier Truck Gear,services_other,Manufacturing,us,inc.com_api_i5list,2019
frontlinesourcegroup.com,Frontline Source Group,services_other,Human Resources,us,inc.com_api_i5list,2019
frontrunnerhc.com,FrontRunnerHC,software_saas,Software,us,inc.com_api_i5list,2019
fscinc.net,Frank Surveying Co Inc,services_other,Engineering,us,inc.com_api_i5list,2019
fsikc.com,Facility Systems,services_other,Construction,us,inc.com_api_i5list,2019
ftkconstructionservices.com,FTK Constructions Services,services_other,Construction,us,inc.com_api_i5list,2019
fuel-rod.com,FuelRod,ecommerce_retail,Consumer Products,us,inc.com_api_i5list,2019
fuelmedical.com,Fuel Medical Group,services_other,Business Products & Services,us,inc.com_api_i5list,2019
fueltalent.com,Fuel Talent,services_other,Human Resources,us,inc.com_api_i5list,2019
fulcrumdigital.com,Fulcrum Digital,services_other,IT Services,us,inc.com_api_i5list,2019
fulcrumgroup.com,Fulcrum Construction Group,services_other,Construction,us,inc.com_api_i5list,2019
fullcirclehome.com,Full Circle Brands,services_other,Manufacturing,us,inc.com_api_i5list,2019
fullcontact.com,FullContact,services_other,Business Products & Services,us,inc.com_api_i5list,2019
fullvisibility.com,Full Visibility,services_other,IT Services,us,inc.com_api_i5list,2019
fullyaccountable.com,Fully Accountable,fintech_insurance,Financial Services,us,inc.com_api_i5list,2019
fultongrace.com,Fulton Grace Realty,services_other,Real Estate,us,inc.com_api_i5list,2019
fundandgrow.com,"Fund&Grow, Inc",fintech_insurance,Financial Services,us,inc.com_api_i5list,2019
fundera.com,Fundera,fintech_insurance,Financial Services,us,inc.com_api_i5list,2019
fundingmerchantsource.com,Funding Merchant Source,fintech_insurance,Financial Services,us,inc.com_api_i5list,2019
fundrise.com,Fundrise,fintech_insurance,Financial Services,us,inc.com_api_i5list,2019
fundthatflip.com,Fund That Flip,fintech_insurance,Financial Services,us,inc.com_api_i5list,2019
furgoodnessake.com,Bluechip Retail,ecommerce_retail,Consumer Products,us,inc.com_api_i5list,2019
furnitureclinic.com,Furniture Clinic,ecommerce_retail,Retail,us,inc.com_api_i5list,2019
fuse3solutions.com,Fuse3 Solutions,services_other,Human Resources,us,inc.com_api_i5list,2019
fusionehr.com,Fusion Capital Management,software_saas,Software,us,inc.com_api_i5list,2019
fusionrl.com,Fusion Recruiting Labs,software_saas,Software,us,inc.com_api_i5list,2019
futurimedia.com,Futuri Media,software_saas,Software,us,inc.com_api_i5list,2019
fwf.com,Fifth Wheel Freight,services_other,Logistics & Transportation,us,inc.com_api_i5list,2019
fwpromo.com,Just Right Products,services_other,Manufacturing,us,inc.com_api_i5list,2019
fybercom.net,FyberCom,services_other,Telecommunications,us,inc.com_api_i5list,2019
fyzical.com,FYZICAL Therapy & Balance Centers,health,Health Services,us,inc.com_api_i5list,2019
g2-ops.com,G2 Ops,services_other,Engineering,us,inc.com_api_i5list,2019
g2.com,G2,software_saas,Software,us,inc.com_api_i5list,2019
g2rev.com,g2 Revolution,services_other,Environmental Services,us,inc.com_api_i5list,2019
gadellnet.com,GadellNet Consulting Services,services_other,IT Services,us,inc.com_api_i5list,2019
gadventures.com,G Adventures,services_other,Travel & Hospitality,us,inc.com_api_i5list,2019
gametime.co,Gametime,ecommerce_retail,Consumer Products,us,inc.com_api_i5list,2019
gantom.com,Gantom Lighting,services_other,Manufacturing,us,inc.com_api_i5list,2019
gantsystems.com,Gant Systems,services_other,IT Services,us,inc.com_api_i5list,2019
gapc.co,Greenville Avenue Pizza Company (GAPCo),ecommerce_retail,Food & Beverage,us,inc.com_api_i5list,2019
garlandco.com,Garland Industries,services_other,Manufacturing,us,inc.com_api_i5list,2019
garlandtechnology.com,Garland Technology,services_other,Computer Hardware,us,inc.com_api_i5list,2019
gasketguy.com,Gasket Guy,services_other,Business Products & Services,us,inc.com_api_i5list,2019
gasparinsurance.com,Gaspar Insurance Services,fintech_insurance,Insurance,us,inc.com_api_i5list,2019
gatewaygenomics.org,Gateway Genomics,health,Health Services,us,inc.com_api_i5list,2019
gatewayloan.com,Gateway First Bank,fintech_insurance,Financial Services,us,inc.com_api_i5list,2019
gatherhere.com,Gather,software_saas,Software,us,inc.com_api_i5list,2019
gatherup.com,GatherUp,services_other,Business Products & Services,us,inc.com_api_i5list,2019
gbs-tpa.com,Group Benefit Services,fintech_insurance,Insurance,us,inc.com_api_i5list,2019
gcrealtyinc.com,GC Realty & Development,services_other,Real Estate,us,inc.com_api_i5list,2019
gcubedinc.com,GCubed Enterprises,services_other,IT Services,us,inc.com_api_i5list,2019
gdslink.com,GDS Link,fintech_insurance,Financial Services,us,inc.com_api_i5list,2019
gearinc.com,Gear,software_saas,Software,us,inc.com_api_i5list,2019
gebbs.com,GeBBS Healthcare Solutions,health,Healthcare & Medical,us,inc.com_api_i5list,2019
gem-mfg.com,GEM Manufacturing,services_other,Manufacturing,us,inc.com_api_i5list,2019
geminipower.com,Gemini Power Systems,services_other,Telecommunications,us,inc.com_api_i5list,2019
geminisolutions.com,Gemini Solutions,services_other,IT Services,us,inc.com_api_i5list,2019
gemorie.com,Gemorie Jewelry & Timepieces,ecommerce_retail,Retail,us,inc.com_api_i5list,2019
generalmat.com,General Materials,services_other,Business Products & Services,us,inc.com_api_i5list,2019
geninf.com,General Informatics,services_other,IT Services,us,inc.com_api_i5list,2019
genyhitch.com,GEN-Y Hitch,services_other,Manufacturing,us,inc.com_api_i5list,2019
geolinks.com,GeoLinks,services_other,Telecommunications,us,inc.com_api_i5list,2019
georgetownhomecare.com,Georgetown Home Care,health,Health Services,us,inc.com_api_i5list,2019
geracillp.com,Geraci Law Firm,services_other,Business Products & Services,us,inc.com_api_i5list,2019
getbento.com,BentoBox CMS,software_saas,Software,us,inc.com_api_i5list,2019
getbreakthrough.com,Breakthrough Physical Therapy Marketing,software_saas,Software,us,inc.com_api_i5list,2019
getcleartouch.com,Clear Touch,services_other,Computer Hardware,us,inc.com_api_i5list,2019
getflywheel.com,Flywheel,services_other,IT Services,us,inc.com_api_i5list,2019
getglobalpro.com,GlobalPro Recovery,fintech_insurance,Insurance,us,inc.com_api_i5list,2019
getkisi.com,Kisi Security,services_other,IT Services,us,inc.com_api_i5list,2019
getopenwater.com,OpenWater Software,software_saas,Software,us,inc.com_api_i5list,2019
getroyalrefresh.com,Royal ReFresh,ecommerce_retail,Food & Beverage,us,inc.com_api_i5list,2019
gettingyouconnected.com,IT Direct,services_other,IT Services,us,inc.com_api_i5list,2019
geturgently.com,Urgently,services_other,Logistics & Transportation,us,inc.com_api_i5list,2019
getvalify.com,Valify,software_saas,Software,us,inc.com_api_i5list,2019
getventive.com,Ventive,services_other,IT Services,us,inc.com_api_i5list,2019
getvpl.com,VPL,software_saas,Software,us,inc.com_api_i5list,2019
getwirelessllc.com,GetWireless,services_other,Telecommunications,us,inc.com_api_i5list,2019
gforcelifesciences.com,GForce Life Sciences,services_other,Human Resources,us,inc.com_api_i5list,2019
gfuel.com,G Fuel,ecommerce_retail,Consumer Products,us,inc.com_api_i5list,2019
ggled.net,G&G Industrial Lighting,services_other,Manufacturing,us,inc.com_api_i5list,2019
gigsalad.com,The Gig Bureau,ecommerce_retail,Consumer Products,us,inc.com_api_i5list,2019
gilmoresolutions.com,Gilmore Solutions,services_other,IT Services,us,inc.com_api_i5list,2019
giltnerlogistics.com,Giltner Logistics,services_other,Logistics & Transportation,us,inc.com_api_i5list,2019
ginngrp.com,Ginn Group,services_other,Real Estate,us,inc.com_api_i5list,2019
gir.co,Sorry Robots,ecommerce_retail,Consumer Products,us,inc.com_api_i5list,2019
girikon.com,Girikon,services_other,IT Services,us,inc.com_api_i5list,2019
gissurveyors.com,GIS Surveyors,services_other,Engineering,us,inc.com_api_i5list,2019
gleneagleadv.com,Glen Eagle,fintech_insurance,Financial Services,us,inc.com_api_i5list,2019
globaldatavault.com,Global Data Vault,services_other,IT Services,us,inc.com_api_i5list,2019
globalsoftsystems.com,Global Soft Systems,services_other,IT Services,us,inc.com_api_i5list,2019
globaltexusa.com,Globaltexusa,ecommerce_retail,Retail,us,inc.com_api_i5list,2019
glsauto.com,Global Lending Services,fintech_insurance,Financial Services,us,inc.com_api_i5list,2019
gmfsteel.com,GMF Construction,services_other,Construction,us,inc.com_api_i5list,2019
gnapartners.com,G&A Partners,services_other,Human Resources,us,inc.com_api_i5list,2019
gntsolutions.com,GNT Solutions,services_other,IT Services,us,inc.com_api_i5list,2019
go-forth.com,Go-Forth Pest Control,ecommerce_retail,Consumer Products,us,inc.com_api_i5list,2019
goberkley.com,Berkley,services_other,Manufacturing,us,inc.com_api_i5list,2019
gocitywide.com,City Wide Facility Solutions,services_other,Business Products & Services,us,inc.com_api_i5list,2019
godouglasrealty.com,Douglas Realty,services_other,Real Estate,us,inc.com_api_i5list,2019
godynamo.co,Dynamo,services_other,IT Services,us,inc.com_api_i5list,2019
goenergistics.com,Go Energistics,services_other,Human Resources,us,inc.com_api_i5list,2019
goeratransport.com,Era Transport,services_other,Logistics & Transportation,us,inc.com_api_i5list,2019
goettl.com,Goettl Air Conditioning and Plumbing,services_other,Construction,us,inc.com_api_i5list,2019
gofarwell.com,FarWell Project Advisors,services_other,Business Products & Services,us,inc.com_api_i5list,2019
gofcm.com,First Centennial Mortgage Corporation,fintech_insurance,Financial Services,us,inc.com_api_i5list,2019
gofreighthub.io,Freight Hub Group,services_other,Logistics & Transportation,us,inc.com_api_i5list,2019
gohomeside.com,Homeside Financial,fintech_insurance,Financial Services,us,inc.com_api_i5list,2019
goipower.com,iPower Technologies,services_other,IT Services,us,inc.com_api_i5list,2019
gojarrett.com,Jarrett Logistics Systems,services_other,Logistics & Transportation,us,inc.com_api_i5list,2019
gokenamerica.com,Goken America,services_other,Engineering,us,inc.com_api_i5list,2019
goldenfs.org,Golden Financial Services Debt Settlement Corp.,fintech_insurance,Financial Services,us,inc.com_api_i5list,2019
goldengatebpo.com,Golden Gate BPO Solutions,services_other,Business Products & Services,us,inc.com_api_i5list,2019
goldenhelix.com,Golden Helix,software_saas,Software,us,inc.com_api_i5list,2019
goldenreserve.com,Golden Reserve,fintech_insurance,Financial Services,us,inc.com_api_i5list,2019
goldfishswimschool.com,Goldfish Swim School Franchising,edtech,Education,us,inc.com_api_i5list,2019
goldmedalpools.com,Gold Medal Pools,services_other,Construction,us,inc.com_api_i5list,2019
golfcarttiresupply.com,Apogee Stores,ecommerce_retail,Retail,us,inc.com_api_i5list,2019
golftec.com,GOLFTEC,services_other,Consumer Services,us,inc.com_api_i5list,2019
goloadup.com,LoadUp Technologies,services_other,Environmental Services,us,inc.com_api_i5list,2019
gonexcom.com,Nexcom,services_other,IT Services,us,inc.com_api_i5list,2019
gonled.com,GonLED,services_other,Energy,us,inc.com_api_i5list,2019
goodlifeco.com,Good Life Companies,fintech_insurance,Financial Services,us,inc.com_api_i5list,2019
gootee.com,Gootee Construction,services_other,Construction,us,inc.com_api_i5list,2019
gopink.com,Pink Energy,services_other,Energy,us,inc.com_api_i5list,2019
gopreferred.com,Preferred Home Services,services_other,Construction,us,inc.com_api_i5list,2019
gorangergroup.com,The Ranger Group,services_other,Business Products & Services,us,inc.com_api_i5list,2019
gorgogroup.com,Gorgo Group,services_other,Business Products & Services,us,inc.com_api_i5list,2019
gorillalogic.com,Gorilla Logic,software_saas,Software,us,inc.com_api_i5list,2019
gosunpro.com,Sunpro Solar,services_other,Energy,us,inc.com_api_i5list,2019
gothreadly.com,Threadly,ecommerce_retail,Consumer Products,us,inc.com_api_i5list,2019
gotuwired.com,GotUwired,services_other,Security,us,inc.com_api_i5list,2019
gousfreight.com,US Freight,services_other,Logistics & Transportation,us,inc.com_api_i5list,2019
gpflooringsolutions.com,GP Flooring Solutions,services_other,Construction,us,inc.com_api_i5list,2019
gpspromotions.com,Proforma GPS Global Promotional Sourcing,services_other,Business Products & Services,us,inc.com_api_i5list,2019
gpstrackit.com,GPS Trackit,software_saas,Software,us,inc.com_api_i5list,2019
gptransco.com,GP Transco,services_other,Logistics & Transportation,us,inc.com_api_i5list,2019
graham-tech.net,Graham Technologies,services_other,IT Services,us,inc.com_api_i5list,2019
grainandbarrel.com,Grain & Barrel Spirits,ecommerce_retail,Food & Beverage,us,inc.com_api_i5list,2019
grandriverasepticmfg.com,Grand River Aseptic Manufacturing,services_other,Manufacturing,us,inc.com_api_i5list,2019
grapetree.com,GrapeTree Medical Staffing,services_other,Human Resources,us,inc.com_api_i5list,2019
grapevinemsp.com,Grapevine MSP,services_other,IT Services,us,inc.com_api_i5list,2019
graphicsandmore.com,Graphics and More,ecommerce_retail,Retail,us,inc.com_api_i5list,2019
grasptech.com,Grasp Technologies,software_saas,Software,us,inc.com_api_i5list,2019
grassburger.com,Grassburger,ecommerce_retail,Food & Beverage,us,inc.com_api_i5list,2019
gravislaw.com,Gravis Law,services_other,Legal,us,inc.com_api_i5list,2019
gravityitresources.com,Gravity IT Resources,services_other,Business Products & Services,us,inc.com_api_i5list,2019
graymattersystems.com,GrayMatter,services_other,Manufacturing,us,inc.com_api_i5list,2019
grease-cycle.com,Greasecycle,services_other,Environmental Services,us,inc.com_api_i5list,2019
greathirehr.com,Great Hire,services_other,Human Resources,us,inc.com_api_i5list,2019
greatwatersfinancial.com,Great Waters Financial,fintech_insurance,Financial Services,us,inc.com_api_i5list,2019
greenbayremodeling.com,Green Bay Remodeling,services_other,Construction,us,inc.com_api_i5list,2019
greenbits.com,Green Bits,software_saas,Software,us,inc.com_api_i5list,2019
greenclouddefense.com,Green Cloud Technologies Operating Company,services_other,IT Services,us,inc.com_api_i5list,2019
greenhouse.com,Greenhouse,software_saas,Software,us,inc.com_api_i5list,2019
greenixpc.com,Greenix Pest Control,services_other,Environmental Services,us,inc.com_api_i5list,2019
greenlandamerica.com,Greenland America Inc,services_other,Business Products & Services,us,inc.com_api_i5list,2019
greenlawnfertilizing.com,Green Lawn Fertilizing,services_other,Consumer Services,us,inc.com_api_i5list,2019
greenlinkfunding.com,Greenlink Financial,fintech_insurance,Financial Services,us,inc.com_api_i5list,2019
greenmountaintechnology.com,Green Mountain Technology,services_other,Logistics & Transportation,us,inc.com_api_i5list,2019
greenphire.com,Greenphire,software_saas,Software,us,inc.com_api_i5list,2019
greenpoweredtechnology.com,Green Powered Technology,services_other,Energy,us,inc.com_api_i5list,2019
greenprint.eco,GreenPrint,services_other,Environmental Services,us,inc.com_api_i5list,2019
greenrater.com,Sustainable Comfort,services_other,Construction,us,inc.com_api_i5list,2019
greenstarexteriors.com,Green Star Exteriors,services_other,Construction,us,inc.com_api_i5list,2019
greentekenergysystems.com,Greentek Energy Systems,services_other,Energy,us,inc.com_api_i5list,2019
greenviewlawnsinc.com,Greenview Lawns,services_other,Construction,us,inc.com_api_i5list,2019
greenwichmedicalspa.com,Greenwich Medical Spa,ecommerce_retail,Consumer Products,us,inc.com_api_i5list,2019
greenworksinspections.com,GreenWorks Inspections & Engineering,services_other,Real Estate,us,inc.com_api_i5list,2019
greycastlesecurity.com,GreyCastle Security,services_other,Security,us,inc.com_api_i5list,2019
greystarsolutions.com,123ws.com,software_saas,Software,us,inc.com_api_i5list,2019
gridgain.com,GridGain Systems,software_saas,Software,us,inc.com_api_i5list,2019
grillaholics.com,Grillaholics,ecommerce_retail,Consumer Products,us,inc.com_api_i5list,2019
grittechs.com,GRIT Technologies,services_other,IT Services,us,inc.com_api_i5list,2019
groggydogonline.com,Groggy Dog Sportswear & Graphic Design,services_other,Business Products & Services,us,inc.com_api_i5list,2019
groove.co,Groove,services_other,Business Products & Services,us,inc.com_api_i5list,2019
groundworks.com,Groundworks,services_other,Construction,us,inc.com_api_i5list,2019
groupmgmt.com,Group Management Services,services_other,Human Resources,us,inc.com_api_i5list,2019
grove.co,Grove Collaborative,ecommerce_retail,Retail,us,inc.com_api_i5list,2019
grovergaming.com,Grover Gaming,software_saas,Software,us,inc.com_api_i5list,2019
growth.com,Growth Academy,edtech,Education,us,inc.com_api_i5list,2019
growthforce.com,GrowthForce,fintech_insurance,Financial Services,us,inc.com_api_i5list,2019
growthinstitute.com,Growth Institute,edtech,Education,us,inc.com_api_i5list,2019
gsdcompany.com,CRM Passport,software_saas,Software,us,inc.com_api_i5list,2019
gsihealth.com,GSI Health,health,Health Services,us,inc.com_api_i5list,2019
gspp.com,Green Street Power Partners,services_other,Energy,us,inc.com_api_i5list,2019
gsquaredcfo.com,G-Squared Partners,fintech_insurance,Financial Services,us,inc.com_api_i5list,2019
gstinc.com,Golden Star Technology,services_other,IT Services,us,inc.com_api_i5list,2019
gtllp.com,"Grobstein Teeple, LLP",fintech_insurance,Financial Services,us,inc.com_api_i5list,2019
gtms.us,Utah Global Transportation Management Solutions,services_other,Logistics & Transportation,us,inc.com_api_i5list,2019
guardiandallas.com,Guardian Services,services_other,Business Products & Services,us,inc.com_api_i5list,2019
guidepointsecurity.com,GuidePoint Security,services_other,Business Products & Services,us,inc.com_api_i5list,2019
gulfcoastcrating.com,Gulf Coast Crating,services_other,Logistics & Transportation,us,inc.com_api_i5list,2019
gwt-inc.com,Global Water Technology,services_other,Environmental Services,us,inc.com_api_i5list,2019
gxait.com,GXA Network Services,services_other,IT Services,us,inc.com_api_i5list,2019
gymguyz.com,GYMGUYZ,health,Health Services,us,inc.com_api_i5list,2019
hagakommer.com,Haga Kommer,fintech_insurance,Financial Services,us,inc.com_api_i5list,2019
haircutsarefun.com,Cookie Cutters Franchising Inc,ecommerce_retail,Consumer Products,us,inc.com_api_i5list,2019
halcotestingservices.com,Halco Service Corporation,services_other,Engineering,us,inc.com_api_i5list,2019
halodefense.com,Halo Maritime Defense Systems,services_other,Security,us,inc.com_api_i5list,2019
hancockclaims.com,Hancock Claims Consultants,fintech_insurance,Insurance,us,inc.com_api_i5list,2019
handleglobal.com,HANDLE Global,health,Health Services,us,inc.com_api_i5list,2019
hap-ny.com,HAP Investments,services_other,Real Estate,us,inc.com_api_i5list,2019
happytrailersales.com,Happy Trailer Sales,ecommerce_retail,Retail,us,inc.com_api_i5list,2019
harborcompliance.com,Harbor Compliance,software_saas,Software,us,inc.com_api_i5list,2019
hardcorefitnessbootcamp.com,Hardcore Fitness,health,Health Services,us,inc.com_api_i5list,2019
hargrove-epc.com,Hargrove Engineers + Constructors,services_other,Engineering,us,inc.com_api_i5list,2019
hartsservices.com,"Harts Plumbers, Electricians & HVAC Technicians",services_other,Consumer Services,us,inc.com_api_i5list,2019
harvest-soft.com,Harvest Software Solutions,services_other,IT Services,us,inc.com_api_i5list,2019
hawksearch.com,Hawksearch,software_saas,Software,us,inc.com_api_i5list,2019
haydenoutdoors.com,Hayden Outdoors,services_other,Real Estate,us,inc.com_api_i5list,2019
hayeslocums.com,Hayes Locums,health,Health Services,us,inc.com_api_i5list,2019
haylegal.com,The Hay Legal Group,services_other,Business Products & Services,us,inc.com_api_i5list,2019
haztekinc.com,HazTek,services_other,Business Products & Services,us,inc.com_api_i5list,2019
hbrconsulting.com,HBR Consulting,services_other,Business Products & Services,us,inc.com_api_i5list,2019
hc-animal-health.com,H&C Animal Health,ecommerce_retail,Consumer Products,us,inc.com_api_i5list,2019
health-union.com,Health Union,health,Health Services,us,inc.com_api_i5list,2019
healthcaps.net,HealthCaps,health,Health Services,us,inc.com_api_i5list,2019
healthcare.com,HealthCare.com,fintech_insurance,Insurance,us,inc.com_api_i5list,2019
healthcareitleaders.com,Healthcare IT Leaders,health,Health Services,us,inc.com_api_i5list,2019
healthcaresolutionsdirect.com,Healthcare Solutions Direct,fintech_insurance,Insurance,us,inc.com_api_i5list,2019
healthcarousel.com,Health Carousel,services_other,Human Resources,us,inc.com_api_i5list,2019
healthcatalyst.com,Health Catalyst,health,Health Services,us,inc.com_api_i5list,2019
healthchannels.com,HealthChannels,health,Health Services,us,inc.com_api_i5list,2019
healthflex.com,Healthflex Home Health Services,health,Healthcare & Medical,us,inc.com_api_i5list,2019
healthmark-group.com,HealthMark Group,health,Healthcare & Medical,us,inc.com_api_i5list,2019
healthproductsforyou.com,Health Products For You,health,Health Products,us,inc.com_api_i5list,2019
healthrecoverysolutions.com,Health Recovery Solutions,health,Health Services,us,inc.com_api_i5list,2019
healthrehabsolutions.com,Health and Rehab Solutions,health,Health Services,us,inc.com_api_i5list,2019
healthyhumanlife.com,Healthy Human,ecommerce_retail,Retail,us,inc.com_api_i5list,2019
healthyspot.com,Healthy Spot,ecommerce_retail,Retail,us,inc.com_api_i5list,2019
hearingandbraincenters.com,Absolute Hearing Solutions,health,Health Services,us,inc.com_api_i5list,2019
heartcorebusiness.com,Heartcore Women,services_other,Business Products & Services,us,inc.com_api_i5list,2019
heartsmart.com,Heartsmart.com,health,Health Services,us,inc.com_api_i5list,2019
heatondainard.com,Heaton Dainard Real Estate,services_other,Real Estate,us,inc.com_api_i5list,2019
helloglobo.com,GLOBO Language Solutions,health,Healthcare & Medical,us,inc.com_api_i5list,2019
hellosaxbys.com,Saxbys,ecommerce_retail,Food & Beverage,us,inc.com_api_i5list,2019
helmpartners.com,The Apella Group,services_other,Telecommunications,us,inc.com_api_i5list,2019
hemper.com,Brh International,ecommerce_retail,Retail,us,inc.com_api_i5list,2019
heritagebldg.com,Heritage Group,services_other,Environmental Services,us,inc.com_api_i5list,2019
hernon.com,Hernon Manufacturing,services_other,Manufacturing,us,inc.com_api_i5list,2019
heylrealestate.com,The Heyl Group,services_other,Real Estate,us,inc.com_api_i5list,2019
hhaexchange.com,HHAeXchange,software_saas,Software,us,inc.com_api_i5list,2019
hiatusspa.com,Hiatus Spa + Retreat,services_other,Consumer Services,us,inc.com_api_i5list,2019
hideitmounts.com,HIDEit Mounts,ecommerce_retail,Consumer Products,us,inc.com_api_i5list,2019
highergroundmsp.com,HigherGround Managed Services,services_other,IT Services,us,inc.com_api_i5list,2019
higherlogic.com,Higher Logic,software_saas,Software,us,inc.com_api_i5list,2019
highfiveevents.com,High Five Events,health,Health Services,us,inc.com_api_i5list,2019
highlandsmortgage.com,"Highlands Residential Mortgage, Ltd",fintech_insurance,Financial Services,us,inc.com_api_i5list,2019
highroadcraft.com,High Road Craft Ice Cream,ecommerce_retail,Food & Beverage,us,inc.com_api_i5list,2019
hightowerspetroleum.com,Hightowers Petroleum Company,ecommerce_retail,Consumer Products,us,inc.com_api_i5list,2019
hilbgroup.com,The Hilb Group,fintech_insurance,Insurance,us,inc.com_api_i5list,2019
hilgersgraben.com,Hilgers Graben,services_other,Legal,us,inc.com_api_i5list,2019
hillmannconsulting.com,Hillmann Consulting,services_other,Environmental Services,us,inc.com_api_i5list,2019
hilltechnicalsolutions.com,Hill Technical Solutions,services_other,Engineering,us,inc.com_api_i5list,2019
hipaavault.com,Etica,services_other,IT Services,us,inc.com_api_i5list,2019
hiredynamics.com,Hire Dynamics,services_other,Human Resources,us,inc.com_api_i5list,2019
hirewell.com,Hirewell,services_other,Human Resources,us,inc.com_api_i5list,2019
hissinc.com,"Hindsight Software Solutions,",services_other,IT Services,us,inc.com_api_i5list,2019
hjrglobal.com,HJR Global,fintech_insurance,Financial Services,us,inc.com_api_i5list,2019
hmdtransport.com,HMD Transport,services_other,Logistics & Transportation,us,inc.com_api_i5list,2019
hnmsystems.com,HNM Systems,services_other,Telecommunications,us,inc.com_api_i5list,2019
hollistercs.com,Hollister Construction Services,services_other,Construction,us,inc.com_api_i5list,2019
holmbergco.com,HOLMBERG MECHANICAL,services_other,Construction,us,inc.com_api_i5list,2019
hologenixllc.com,Hologenix LLC,health,Health Products,us,inc.com_api_i5list,2019
holsteinhousewares.com,Distrivalto USA / Holstein Housewares,ecommerce_retail,Consumer Products,us,inc.com_api_i5list,2019
holzerresnick.com,Holzer Resnick Contracting,services_other,Construction,us,inc.com_api_i5list,2019
home.ibotta.com,Ibotta,ecommerce_retail,E-Commerce,us,inc.com_api_i5list,2019
homebuyersofpittsburgh.com,Homebuyers of Pittsburgh,services_other,Real Estate,us,inc.com_api_i5list,2019
homecareconnect.com,HomeCare Connect,health,Health Services,us,inc.com_api_i5list,2019
homecity.com,BHGRE homecity,services_other,Real Estate,us,inc.com_api_i5list,2019
homefieldit.com,ManhattanTechSupport.com,services_other,IT Services,us,inc.com_api_i5list,2019
homehealthcompanions.com,Home Health Companions,health,Health Services,us,inc.com_api_i5list,2019
homehealthsolutionsllc.com,Home Health Solutions,health,Health Services,us,inc.com_api_i5list,2019
homelandmfgsvc.com,Homeland Manufacturing Services,services_other,Manufacturing,us,inc.com_api_i5list,2019
homelectrical.com,HomElectrical,ecommerce_retail,Consumer Products,us,inc.com_api_i5list,2019
homeperfectsocal.com,Home Perfect Restoration,services_other,Construction,us,inc.com_api_i5list,2019
homeprideinc.com,Home Pride Construction,services_other,Construction,us,inc.com_api_i5list,2019
homequalityremodeling.com,Home Quality Remodeling,services_other,Construction,us,inc.com_api_i5list,2019
homesmart.com,HomeSmart Holdings,services_other,Real Estate,us,inc.com_api_i5list,2019
homesnap.com,Homesnap,services_other,Real Estate,us,inc.com_api_i5list,2019
homespiremortgage.com,Homespire Mortgage Corporation,fintech_insurance,Financial Services,us,inc.com_api_i5list,2019
homestarfc.com,Homestar Financial Corporation,fintech_insurance,Financial Services,us,inc.com_api_i5list,2019
homestarremodeling.com,HomeStar Remodeling,services_other,Construction,us,inc.com_api_i5list,2019
homesteadroad.com,Homestead Road,services_other,Real Estate,us,inc.com_api_i5list,2019
homevestors.com,HomeVestors of America,services_other,Real Estate,us,inc.com_api_i5list,2019
homeworksenergy.com,HomeWorks Energy,services_other,Energy,us,inc.com_api_i5list,2019
honestaberoofing.com,Honest Abe Roofing Franchise,services_other,Construction,us,inc.com_api_i5list,2019
hookbang.com,HookBang,software_saas,Software,us,inc.com_api_i5list,2019
hootenconstruction.com,Hooten Construction,services_other,Construction,us,inc.com_api_i5list,2019
horizontal.com,Horizontal,software_saas,Software,us,inc.com_api_i5list,2019
hossindustrial.com,Hoss Industrial,services_other,Environmental Services,us,inc.com_api_i5list,2019
hostek.com,Hostek.com,services_other,IT Services,us,inc.com_api_i5list,2019
hosthealthcare.com,Host Healthcare,services_other,Human Resources,us,inc.com_api_i5list,2019
hotelrehabs.com,Hotel Rehabs,services_other,Construction,us,inc.com_api_i5list,2019
houseadv.com,House Advantage,software_saas,Software,us,inc.com_api_i5list,2019
householdtrends.com,Household Trends,ecommerce_retail,Retail,us,inc.com_api_i5list,2019
howtomanageasmalllawfirm.com,How to Manage a Small Law Firm,services_other,Business Products & Services,us,inc.com_api_i5list,2019
